run_name,run_dir,model,attack,defense,seed,objective_mode,target_class,attack_roi,prediction_count,images_with_detections,total_detections,avg_confidence,validation_status,precision,recall,mAP50,mAP50-95
tune_def_jpeg_preprocess_003,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260326_172309/tune_def_jpeg_preprocess_003,yolo,deepfool,jpeg_preprocess,42,untargeted_conf_suppression,,,8,7,7,0.8050973755972726,missing,,,,
tune_def_median_preprocess_001,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260326_172309/tune_def_median_preprocess_001,yolo,deepfool,median_preprocess,42,untargeted_conf_suppression,,,8,4,4,0.8709453642368317,missing,,,,
tune_def_median_preprocess_002,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260326_172309/tune_def_median_preprocess_002,yolo,deepfool,median_preprocess,42,untargeted_conf_suppression,,,8,4,4,0.828906700015068,missing,,,,
tune_def_median_preprocess_003,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260326_172309/tune_def_median_preprocess_003,yolo,deepfool,median_preprocess,42,untargeted_conf_suppression,,,8,6,6,0.783487876256307,missing,,,,
validate_atk_blur,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260326_172309/validate_atk_blur,yolo,blur,none,42,,,,500,316,540,0.7345892564014153,complete,0.39168249243871006,0.25128322154872873,0.26359023462953907,0.17826414450562555
validate_atk_deepfool,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260326_172309/validate_atk_deepfool,yolo,deepfool,none,42,untargeted_conf_suppression,,,500,207,260,0.7561992535224328,complete,0.5318993803174947,0.1857739750543085,0.21841389286273205,0.15188651425180733
validate_baseline,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260326_172309/validate_baseline,yolo,none,none,42,,,,500,466,1437,0.7647722675805301,complete,0.7134261496087755,0.5369307233682217,0.6001591766396535,0.4391872274604919
validate_blur_bit_depth,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260326_172309/validate_blur_bit_depth,yolo,blur,bit_depth,42,,,,500,316,542,0.7336420886410998,complete,0.36501212964549457,0.2560927298053636,0.261521090762956,0.17772512412779234
validate_blur_jpeg_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260326_172309/validate_blur_jpeg_preprocess,yolo,blur,jpeg_preprocess,42,,,,500,316,535,0.7300802530529343,complete,0.3783168336203603,0.2515730675855644,0.2602695901615396,0.17551837878609783
validate_blur_median_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260326_172309/validate_blur_median_preprocess,yolo,blur,median_preprocess,42,,,,500,303,505,0.7373180944140595,complete,0.3897839810963671,0.24299197113999987,0.24919816800180875,0.16842745851226654
validate_deepfool_bit_depth,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260326_172309/validate_deepfool_bit_depth,yolo,deepfool,bit_depth,42,untargeted_conf_suppression,,,500,203,262,0.7472459837680555,complete,0.4682475381688033,0.18866469835110197,0.22760173407061274,0.1538488890215202
validate_deepfool_jpeg_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260326_172309/validate_deepfool_jpeg_preprocess,yolo,deepfool,jpeg_preprocess,42,untargeted_conf_suppression,,,500,173,212,0.7517907253976138,complete,0.4635975477211562,0.1540994103566383,0.18365147833842493,0.12491598260207676
validate_deepfool_median_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260326_172309/validate_deepfool_median_preprocess,yolo,deepfool,median_preprocess,42,untargeted_conf_suppression,,,500,96,102,0.7559615098962597,complete,0.43902934020417395,0.10197681365352956,0.12150838057474996,0.08605729900966562
